,Number of Stocks,Stocks Sold,Stocks Bought,Selling_rate,Buying_rate,Min_point,Max_point,Amount_Gained,Amount_Spent,Brocker fee
0,34,0,0,0.0,0.0,192669,192660,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192676,192672,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192689,192682,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192699,192690,0.0,0.0,0.0
0,34,6,6,312.75,312.0,192703,192709,2126.7000000000003,-1872.0,-6.380100000000001
0,34,6,6,313.5,313.0,192710,192719,2131.8,-1878.0,-6.395400000000001
0,34,0,0,0.0,0.0,192729,192727,0.0,0.0,0.0
0,34,6,6,313.65,313.25,192730,192735,2132.8199999999997,-1879.5,-6.398459999999999
0,34,6,6,313.9,313.5,192740,192749,2134.52,-1881.0,-6.40356
0,34,0,0,0.0,0.0,192753,192750,0.0,0.0,0.0
0,34,6,6,313.95,313.53,192761,192769,2134.86,-1881.1799999999998,-6.40458
0,34,0,0,0.0,0.0,192779,192775,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192789,192780,0.0,0.0,0.0
0,34,6,6,313.2,312.55,192794,192798,2129.7599999999998,-1875.3000000000002,-6.389279999999999
0,34,0,0,0.0,0.0,192804,192800,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192819,192813,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192829,192821,0.0,0.0,0.0
0,34,6,6,311.89,311.6,192832,192839,2120.8520000000003,-1869.6000000000001,-6.3625560000000005
0,34,0,0,0.0,0.0,192848,192840,0.0,0.0,0.0
0,34,6,6,315.05,311.51,192853,192857,2142.34,-1869.06,-6.42702
0,34,0,0,0.0,0.0,192868,192860,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192879,192875,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192888,192880,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192897,192892,0.0,0.0,0.0
0,34,6,6,309.98,309.0,192900,192908,2107.864,-1854.0,-6.323592
0,34,6,6,310.25,309.99,192910,192915,2109.7000000000003,-1859.94,-6.329100000000001
0,34,6,6,310.25,309.75,192923,192929,2109.7000000000003,-1858.5,-6.329100000000001
0,34,6,6,310.95,310.28,192930,192933,2114.46,-1861.6799999999998,-6.34338
0,34,0,0,0.0,0.0,192948,192942,0.0,0.0,0.0
0,34,6,6,309.34,308.6,192950,192959,2103.512,-1851.6000000000001,-6.310536000000001
0,34,6,6,309.35,309.0,192962,192967,2103.5800000000004,-1854.0,-6.310740000000001
0,34,6,6,309.99,309.5,192970,192978,2107.9320000000002,-1857.0,-6.3237960000000015
0,34,0,0,0.0,0.0,192985,192980,0.0,0.0,0.0
0,34,0,0,0.0,0.0,192996,192992,0.0,0.0,0.0
0,34,6,6,309.8,309.1,193000,193009,2106.6400000000003,-1854.6000000000001,-6.319920000000001
0,34,0,0,0.0,0.0,193017,193012,0.0,0.0,0.0
0,34,6,6,309.34,308.5,193024,193029,2103.512,-1851.0,-6.310536000000001
0,34,0,0,0.0,0.0,193038,193032,0.0,0.0,0.0
0,34,6,6,310.15,309.5,193040,193047,2109.02,-1857.0,-6.32706
0,34,0,0,0.0,0.0,193058,193052,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193069,193063,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193079,193072,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193086,193082,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193097,193090,0.0,0.0,0.0
0,34,6,6,309.6,308.06,193102,193109,2105.28,-1848.3600000000001,-6.315840000000001
0,34,6,6,309.99,309.7,193110,193119,2107.9320000000002,-1858.1999999999998,-6.3237960000000015
0,34,6,6,310.35,310.0,193120,193129,2110.3800000000006,-1860.0,-6.331140000000001
0,34,0,0,0.0,0.0,193137,193133,0.0,0.0,0.0
0,34,6,6,310.39,310.3,193140,193145,2110.652,-1861.8000000000002,-6.331956
0,34,0,0,0.0,0.0,193154,193150,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193169,193162,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193179,193172,0.0,0.0,0.0
0,34,6,6,309.98,309.0,193180,193188,2107.864,-1854.0,-6.323592
0,34,0,0,0.0,0.0,193195,193192,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193208,193203,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193217,193213,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193229,193221,0.0,0.0,0.0
0,34,6,6,308.5,308.0,193234,193236,2097.8,-1848.0,-6.2934
0,34,0,0,0.0,0.0,193248,193241,0.0,0.0,0.0
0,34,6,6,308.29,307.57,193253,193259,2096.3720000000003,-1845.42,-6.289116
0,34,0,0,0.0,0.0,193268,193261,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193275,193270,0.0,0.0,0.0
0,34,6,6,307.99,307.3,193280,193289,2094.332,-1843.8000000000002,-6.282996
0,34,0,0,0.0,0.0,193298,193291,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193301,193300,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193316,193310,0.0,0.0,0.0
0,34,6,6,307.25,306.88,193324,193327,2089.3,-1841.28,-6.267900000000001
0,34,0,0,0.0,0.0,193339,193330,0.0,0.0,0.0
0,34,6,6,306.25,305.8,193340,193347,2082.5,-1834.8000000000002,-6.2475000000000005
0,34,0,0,0.0,0.0,193355,193352,0.0,0.0,0.0
0,34,6,6,306.99,306.01,193364,193369,2087.532,-1836.06,-6.262596
0,34,6,6,307.25,307.0,193370,193379,2089.3,-1842.0,-6.267900000000001
0,34,6,6,307.5,307.25,193382,193388,2091.0,-1843.5,-6.273
0,34,0,0,0.0,0.0,193397,193393,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193409,193405,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193419,193411,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193429,193420,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193438,193432,0.0,0.0,0.0
0,34,6,6,304.6,304.1,193443,193447,2071.28,-1824.6000000000001,-6.21384
0,34,6,6,305.0,304.35,193451,193459,2074.0,-1826.1000000000001,-6.2219999999999995
0,34,0,0,0.0,0.0,193467,193464,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193479,193471,0.0,0.0,0.0
0,34,6,6,304.85,304.3,193481,193489,2072.9800000000005,-1825.8000000000002,-6.218940000000002
0,34,6,6,305.35,304.7,193493,193499,2076.3800000000006,-1828.1999999999998,-6.229140000000001
0,34,6,6,305.75,305.3,193500,193508,2079.1,-1831.8000000000002,-6.237299999999999
0,34,6,6,305.65,305.05,193510,193513,2078.4199999999996,-1830.3000000000002,-6.2352599999999985
0,34,6,6,305.75,305.5,193521,193529,2079.1,-1833.0,-6.237299999999999
0,34,0,0,0.0,0.0,193537,193531,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193548,193540,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193559,193554,0.0,0.0,0.0
0,34,6,6,307.51,304.1,193561,193569,2091.068,-1824.6000000000001,-6.273204000000001
0,34,6,6,307.8,304.26,193571,193575,2093.0400000000004,-1825.56,-6.279120000000002
0,34,6,6,308.0,307.0,193587,193589,2094.4,-1842.0,-6.283200000000001
0,34,6,6,309.5,308.25,193590,193596,2104.6,-1849.5,-6.3138000000000005
0,34,6,6,309.48,308.63,193600,193608,2104.464,-1851.78,-6.313392
0,34,0,0,0.0,0.0,193619,193610,0.0,0.0,0.0
0,34,6,6,309.89,308.52,193622,193629,2107.252,-1851.12,-6.321756
0,34,0,0,0.0,0.0,193639,193634,0.0,0.0,0.0
0,34,6,6,309.76,308.75,193642,193649,2106.368,-1852.5,-6.319104
0,34,0,0,0.0,0.0,193659,193658,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193667,193664,0.0,0.0,0.0
