,Number of Stocks,Stocks Sold,Stocks Bought,Selling_rate,Buying_rate,Min_point,Max_point,Amount_Gained,Amount_Spent,Brocker fee
0,292,0,0,0.0,0.0,849,848,0.0,0.0,0.0
0,292,0,0,0.0,0.0,859,852,0.0,0.0,0.0
0,293,58,59,31.2,30.65,860,867,1822.08,-1808.35,-5.466239999999999
0,293,0,0,0.0,0.0,879,871,0.0,0.0,0.0
0,294,58,59,31.74,30.91,881,887,1859.964,-1823.69,-5.579892
0,294,58,58,31.51,31.5,890,894,1852.7880000000002,-1827.0,-5.558364
0,294,0,0,0.0,0.0,909,900,0.0,0.0,0.0
0,295,58,59,32.0,31.45,915,919,1881.6000000000001,-1855.55,-5.6448
0,295,59,59,32.7,32.2,920,926,1929.3000000000002,-1899.8000000000002,-5.7879000000000005
0,295,0,0,0.0,0.0,935,932,0.0,0.0,0.0
0,295,0,0,0.0,0.0,947,940,0.0,0.0,0.0
0,297,59,61,34.8,33.1,950,959,2053.2000000000003,-2019.1000000000001,-6.1596
0,297,59,59,35.15,34.8,960,967,2087.91,-2053.2,-6.26373
0,298,59,60,35.98,35.46,970,979,2137.212,-2127.6,-6.411636
0,298,59,59,35.99,35.75,984,989,2145.0040000000004,-2109.25,-6.435012
0,298,0,0,0.0,0.0,999,992,0.0,0.0,0.0
0,298,0,0,0.0,0.0,1009,1000,0.0,0.0,0.0
0,298,59,59,35.09,35.0,1015,1018,2091.3640000000005,-2065.0,-6.274092000000002
0,298,0,0,0.0,0.0,1027,1023,0.0,0.0,0.0
0,298,0,0,0.0,0.0,1038,1031,0.0,0.0,0.0
0,298,0,0,0.0,0.0,1048,1043,0.0,0.0,0.0
0,298,0,0,0.0,0.0,1058,1050,0.0,0.0,0.0
0,300,59,61,33.25,32.0,1061,1064,1981.7,-1952.0,-5.9451
0,300,0,0,0.0,0.0,1079,1070,0.0,0.0,0.0
0,302,60,62,32.25,31.01,1081,1087,1935.0,-1922.6200000000001,-5.805
0,302,0,0,0.0,0.0,1098,1096,0.0,0.0,0.0
0,303,60,61,31.5,30.75,1103,1109,1902.6000000000001,-1875.75,-5.7078
0,304,60,61,32.1,31.55,1111,1118,1945.2600000000002,-1924.55,-5.835780000000001
0,305,60,61,31.9,31.5,1126,1128,1939.5200000000002,-1921.5,-5.81856
0,305,0,0,0.0,0.0,1138,1135,0.0,0.0,0.0
0,306,61,62,31.5,30.81,1143,1149,1921.5,-1910.22,-5.764499999999999
0,306,61,61,31.8,31.33,1152,1156,1946.1600000000003,-1911.1299999999999,-5.838480000000001
0,307,61,62,31.6,31.0,1161,1166,1933.92,-1922.0,-5.801760000000001
0,309,61,63,32.15,31.02,1170,1174,1974.01,-1954.26,-5.9220299999999995
0,309,0,0,0.0,0.0,1188,1185,0.0,0.0,0.0
0,309,0,0,0.0,0.0,1199,1195,0.0,0.0,0.0
0,311,61,63,33.0,32.0,1202,1209,2039.4,-2016.0,-6.118200000000001
0,312,62,63,33.3,32.77,1217,1219,2071.2599999999998,-2064.51,-6.21378
0,314,62,64,34.38,33.4,1220,1228,2145.3120000000004,-2137.6,-6.435936000000001
0,318,62,66,36.1,34.0,1230,1239,2267.08,-2244.0,-6.801239999999999
0,321,63,66,37.5,36.0,1243,1249,2385.0,-2376.0,-7.155
0,321,0,0,0.0,0.0,1257,1254,0.0,0.0,0.0
0,321,0,0,0.0,0.0,1268,1260,0.0,0.0,0.0
0,321,64,64,36.45,35.9,1270,1279,2340.09,-2297.6,-7.020270000000001
0,321,0,0,0.0,0.0,1285,1281,0.0,0.0,0.0
0,321,0,0,0.0,0.0,1297,1290,0.0,0.0,0.0
0,322,64,65,36.15,35.31,1300,1305,2320.83,-2295.15,-6.962489999999999
0,322,64,64,36.35,36.0,1312,1319,2340.94,-2304.0,-7.02282
0,322,64,64,36.7,36.35,1322,1329,2363.4800000000005,-2326.4,-7.090440000000001
0,322,0,0,0.0,0.0,1338,1332,0.0,0.0,0.0
0,322,0,0,0.0,0.0,1346,1340,0.0,0.0,0.0
0,322,0,0,0.0,0.0,1358,1352,0.0,0.0,0.0
0,322,64,64,37.28,36.95,1362,1367,2400.832,-2364.8,-7.202496
0,322,0,0,0.0,0.0,1374,1371,0.0,0.0,0.0
0,322,0,0,0.0,0.0,1385,1380,0.0,0.0,0.0
0,324,64,66,37.95,36.69,1390,1399,2443.9800000000005,-2421.54,-7.331940000000001
0,325,64,65,38.19,37.75,1404,1409,2474.712,-2453.75,-7.424136
0,325,65,65,38.36,37.73,1414,1419,2493.4,-2452.45,-7.4802
0,326,65,66,38.9,37.75,1421,1429,2528.5,-2491.5,-7.5855
0,326,0,0,0.0,0.0,1439,1434,0.0,0.0,0.0
0,326,0,0,0.0,0.0,1448,1445,0.0,0.0,0.0
0,326,0,0,0.0,0.0,1458,1450,0.0,0.0,0.0
0,326,65,65,38.24,38.15,1460,1469,2493.248,-2479.75,-7.479743999999999
0,326,0,0,0.0,0.0,1479,1475,0.0,0.0,0.0
0,326,0,0,0.0,0.0,1489,1481,0.0,0.0,0.0
0,326,0,0,0.0,0.0,1499,1491,0.0,0.0,0.0
