Symbol,Date,Open,High,Low,Close,Volume
UBL,24-Aug-2005,62.75,63.15,62.25,62.30,269400
UBL,25-Aug-2005,62.50,62.50,60.45,61.00,383800
UBL,26-Aug-2005,60.55,62.05,60.55,62.00,290100
UBL,29-Aug-2005,62.00,64.60,61.50,64.60,1275700
UBL,30-Aug-2005,64.05,65.45,63.75,65.00,1249300
UBL,31-Aug-2005,64.75,65.70,64.50,65.30,1362800
UBL,01-Sep-2005,65.20,66.75,64.80,65.00,1862000
UBL,02-Sep-2005,64.80,66.30,64.80,65.10,720500
UBL,05-Sep-2005,65.50,66.00,65.00,65.50,613600
UBL,06-Sep-2005,65.50,66.30,65.00,65.90,683800
UBL,07-Sep-2005,65.95,69.15,65.75,67.80,3577200
UBL,08-Sep-2005,68.50,68.50,66.50,67.25,1001300
UBL,09-Sep-2005,67.30,68.95,66.65,68.30,1059500
UBL,12-Sep-2005,68.40,71.70,67.50,71.70,2832100
UBL,13-Sep-2005,72.50,75.10,72.50,74.00,3211000
UBL,14-Sep-2005,74.40,76.90,74.05,76.00,3311100
UBL,15-Sep-2005,76.00,76.45,73.10,73.55,1400600
UBL,16-Sep-2005,73.85,74.35,70.80,71.20,892900
UBL,19-Sep-2005,71.00,71.90,69.60,71.00,456200
UBL,20-Sep-2005,71.35,72.50,71.00,71.40,571900
UBL,21-Sep-2005,71.90,72.20,71.30,71.70,334700
UBL,22-Sep-2005,71.55,72.00,70.70,71.40,903500
UBL,23-Sep-2005,71.10,71.65,69.70,69.80,1171300
UBL,26-Sep-2005,70.80,71.70,69.65,71.40,804800
UBL,27-Sep-2005,71.95,73.00,71.40,71.40,1143200
UBL,28-Sep-2005,71.80,72.50,71.00,71.65,354800
UBL,29-Sep-2005,72.10,75.20,71.60,75.20,4105300
UBL,30-Sep-2005,76.00,78.95,75.50,78.95,2512100
UBL,03-Oct-2005,80.50,82.00,78.90,80.65,3143900
UBL,04-Oct-2005,81.35,82.00,79.55,80.40,2223200
UBL,05-Oct-2005,80.70,81.25,79.50,80.40,1030600
UBL,06-Oct-2005,80.10,80.50,79.60,79.85,326500
UBL,07-Oct-2005,79.50,80.35,78.85,80.25,335100
UBL,10-Oct-2005,78.55,84.25,78.55,84.25,1893500
UBL,11-Oct-2005,86.00,88.15,84.00,87.00,1781700
UBL,12-Oct-2005,87.50,88.70,86.00,86.95,920500
UBL,13-Oct-2005,88.50,88.50,85.50,85.95,647200
UBL,14-Oct-2005,85.00,86.75,84.00,85.00,584000
UBL,17-Oct-2005,87.15,89.25,87.15,89.25,1605200
UBL,18-Oct-2005,91.50,93.70,89.25,91.95,2061700
UBL,19-Oct-2005,91.50,96.50,91.50,96.50,2274700
UBL,20-Oct-2005,98.10,101.30,94.00,97.00,2535600
UBL,21-Oct-2005,96.00,98.50,93.00,93.00,1185700
UBL,24-Oct-2005,92.00,97.65,92.00,97.40,1053800
UBL,25-Oct-2005,99.40,100.40,92.75,95.00,839800
UBL,26-Oct-2005,97.50,97.50,90.30,94.00,477300
UBL,27-Oct-2005,95.00,96.00,93.00,93.50,374100
UBL,31-Oct-2005,88.85,93.25,88.85,92.50,376800
UBL,02-Nov-2005,95.00,96.50,95.00,96.10,308500
UBL,07-Nov-2005,99.90,99.90,96.10,97.90,570400
UBL,08-Nov-2005,97.90,98.00,93.05,95.45,527400
UBL,10-Nov-2005,95.70,96.50,94.75,95.30,534700
UBL,11-Nov-2005,94.55,98.00,94.50,98.00,315500
UBL,14-Nov-2005,99.00,99.50,95.85,97.50,931200
UBL,15-Nov-2005,97.50,98.50,96.10,96.65,425800
UBL,16-Nov-2005,97.50,97.60,95.10,95.50,743500
UBL,17-Nov-2005,95.00,95.95,93.70,94.20,379300
UBL,18-Nov-2005,94.90,97.10,94.40,95.50,369700
UBL,21-Nov-2005,96.35,100.25,95.50,100.00,2542300
UBL,22-Nov-2005,100.50,101.00,98.00,98.60,1072400
UBL,23-Nov-2005,99.50,99.60,98.00,98.50,582900
UBL,24-Nov-2005,97.65,99.25,97.65,98.50,404200
UBL,25-Nov-2005,98.00,99.00,97.50,97.50,318700
UBL,28-Nov-2005,98.50,98.75,97.05,97.70,225900
UBL,29-Nov-2005,97.05,101.90,97.05,100.25,2435000
UBL,30-Nov-2005,100.50,102.20,98.00,99.95,1916300
UBL,01-Dec-2005,101.40,103.50,100.65,102.50,2770000
UBL,02-Dec-2005,102.15,104.05,101.10,102.75,1587300
UBL,05-Dec-2005,103.10,107.85,103.00,107.85,3003300
UBL,06-Dec-2005,109.75,111.95,107.75,110.00,2697000
UBL,07-Dec-2005,110.00,110.10,108.00,109.90,991600
UBL,08-Dec-2005,110.00,110.00,108.00,109.45,674300
UBL,09-Dec-2005,110.00,112.00,108.50,109.50,737200
UBL,12-Dec-2005,110.00,110.30,106.30,108.55,439700
UBL,13-Dec-2005,108.90,110.75,108.00,108.70,405800
UBL,14-Dec-2005,109.45,109.50,106.50,107.50,374000
UBL,15-Dec-2005,108.40,108.95,107.50,108.70,287200
UBL,16-Dec-2005,109.25,110.25,108.00,108.50,920500
UBL,19-Dec-2005,109.00,109.30,104.00,104.00,342000
UBL,20-Dec-2005,104.55,107.90,104.55,107.45,383500
UBL,21-Dec-2005,107.85,109.45,107.85,108.80,602300
UBL,22-Dec-2005,108.75,109.00,106.60,107.40,197300
UBL,23-Dec-2005,107.90,108.00,106.25,106.25,132200
UBL,26-Dec-2005,106.20,107.45,105.50,106.50,121400
UBL,27-Dec-2005,106.00,108.50,106.00,107.75,371600
UBL,28-Dec-2005,108.00,110.95,108.00,110.00,709300
UBL,29-Dec-2005,110.60,111.00,109.50,110.00,277500
UBL,30-Dec-2005,110.00,111.25,108.75,109.75,281100
UBL,02-Jan-2006,110.00,114.70,110.00,114.35,1123500
UBL,03-Jan-2006,115.00,115.00,113.50,114.50,305700
UBL,04-Jan-2006,114.75,116.20,114.05,114.50,466400
UBL,05-Jan-2006,113.50,116.00,113.50,114.00,414200
UBL,06-Jan-2006,114.00,115.25,113.60,114.00,384000
UBL,09-Jan-2006,114.90,115.50,114.00,115.00,318200
UBL,16-Jan-2006,115.25,120.75,114.90,120.70,1375900
UBL,17-Jan-2006,121.70,121.70,119.00,119.90,960400
UBL,18-Jan-2006,121.70,121.70,119.25,120.90,900900
UBL,19-Jan-2006,121.90,126.90,120.00,126.90,1029600
UBL,20-Jan-2006,128.00,133.20,128.00,132.80,1551400
UBL,23-Jan-2006,135.00,136.00,131.60,133.40,774200
UBL,24-Jan-2006,133.50,134.50,127.00,128.00,481100
UBL,25-Jan-2006,124.15,130.90,124.15,128.00,581600
UBL,26-Jan-2006,128.80,133.30,127.75,132.00,1263500
UBL,27-Jan-2006,132.90,134.40,130.50,132.90,444400
UBL,30-Jan-2006,133.45,134.50,131.00,132.00,322600
UBL,31-Jan-2006,132.90,132.90,130.10,131.00,566700
UBL,01-Feb-2006,131.00,132.50,128.40,131.00,907100
UBL,02-Feb-2006,131.50,132.00,129.00,129.50,249500
UBL,03-Feb-2006,130.85,134.90,129.25,134.50,951200
UBL,06-Feb-2006,135.00,135.70,132.50,133.00,641600
UBL,07-Feb-2006,133.40,135.00,133.40,134.25,469500
UBL,10-Feb-2006,134.50,135.00,131.10,132.00,444700
UBL,13-Feb-2006,132.90,132.90,128.00,128.25,460900
UBL,14-Feb-2006,127.50,128.25,122.00,123.00,367900
UBL,15-Feb-2006,122.90,126.00,122.90,125.80,194800
UBL,16-Feb-2006,127.20,128.00,124.50,125.00,448100
UBL,17-Feb-2006,124.90,129.00,118.75,128.00,949800
UBL,20-Feb-2006,130.00,134.40,130.00,134.40,724700
UBL,21-Feb-2006,139.00,141.10,138.00,141.10,581600
UBL,22-Feb-2006,148.15,148.15,143.00,148.15,2880400
UBL,23-Feb-2006,152.90,155.55,152.90,154.00,1030000
UBL,24-Feb-2006,157.90,158.90,151.00,151.75,749400
UBL,27-Feb-2006,152.20,153.50,147.45,148.50,912100
UBL,28-Feb-2006,148.00,155.00,148.00,155.00,937400
UBL,01-Mar-2006,155.00,158.75,150.50,154.25,766400
UBL,02-Mar-2006,154.00,156.50,152.10,153.00,170200
UBL,03-Mar-2006,152.25,153.90,150.50,153.85,158400
UBL,06-Mar-2006,154.00,154.00,146.55,147.95,736100
UBL,07-Mar-2006,146.00,150.00,145.00,148.00,452300
UBL,08-Mar-2006,148.30,150.00,144.00,145.00,302000
UBL,09-Mar-2006,147.00,150.00,143.00,150.00,193500
UBL,10-Mar-2006,150.00,155.00,150.00,151.00,648000
UBL,13-Mar-2006,154.00,156.00,145.50,147.50,111600
UBL,14-Mar-2006,114.00,117.90,110.20,116.00,360300
UBL,15-Mar-2006,116.10,118.80,116.10,117.50,550000
UBL,16-Mar-2006,115.55,118.00,115.55,117.80,398900
UBL,17-Mar-2006,118.00,123.65,117.10,123.65,819800
UBL,20-Mar-2006,124.80,129.80,124.50,129.80,561300
UBL,21-Mar-2006,133.00,134.75,129.05,131.00,407800
UBL,22-Mar-2006,131.90,132.05,128.00,129.00,213500
UBL,24-Mar-2006,127.25,130.40,127.25,128.60,141300
UBL,27-Mar-2006,129.00,129.00,127.00,128.00,349900
UBL,28-Mar-2006,128.00,129.50,127.50,128.00,248600
UBL,29-Mar-2006,128.85,130.30,128.00,129.15,316200
UBL,30-Mar-2006,129.80,130.00,127.50,128.50,175800
UBL,31-Mar-2006,128.75,130.60,128.50,130.10,520500
UBL,03-Apr-2006,130.10,131.90,130.10,131.00,314200
UBL,04-Apr-2006,132.00,134.50,130.65,133.00,475800
UBL,05-Apr-2006,134.00,139.65,132.20,139.65,862700
UBL,06-Apr-2006,142.00,145.90,141.25,143.80,1087600
UBL,07-Apr-2006,143.00,150.95,143.00,150.95,1832800
UBL,10-Apr-2006,151.50,158.00,151.10,155.10,2067900
UBL,13-Apr-2006,151.75,157.90,151.75,156.00,1096500
UBL,14-Apr-2006,156.80,156.90,148.20,151.30,716800
UBL,17-Apr-2006,151.30,151.30,146.60,148.00,383400
UBL,18-Apr-2006,148.00,154.20,146.10,151.50,1178800
UBL,19-Apr-2006,152.90,158.50,150.00,155.10,2244500
UBL,20-Apr-2006,157.10,162.85,156.50,162.85,2209400
UBL,21-Apr-2006,164.50,168.20,162.00,162.95,2459800
UBL,24-Apr-2006,163.15,164.10,154.85,154.85,665900
UBL,25-Apr-2006,152.00,162.50,150.95,161.00,1013300
UBL,26-Apr-2006,162.00,163.00,158.00,158.00,808000
UBL,27-Apr-2006,158.80,159.25,153.05,154.95,307100
UBL,28-Apr-2006,154.75,154.75,150.00,152.80,442800
UBL,02-May-2006,154.50,156.50,152.00,154.50,256300
UBL,03-May-2006,154.30,156.70,153.10,153.10,326600
UBL,04-May-2006,153.95,154.80,149.50,150.85,487500
UBL,05-May-2006,151.00,151.50,148.00,149.20,473700
UBL,08-May-2006,149.75,154.40,147.80,151.60,781800
UBL,09-May-2006,152.00,157.50,151.75,154.00,2009400
UBL,10-May-2006,153.90,154.50,150.50,151.35,525100
UBL,11-May-2006,152.50,155.50,150.05,151.65,1346300
UBL,12-May-2006,153.75,155.95,151.80,151.80,1924700
UBL,15-May-2006,152.40,152.40,144.25,144.25,634900
UBL,16-May-2006,142.00,147.50,139.05,139.75,972700
UBL,17-May-2006,139.10,146.40,139.10,146.30,962700
UBL,18-May-2006,146.50,146.50,140.05,140.50,530900
UBL,19-May-2006,141.40,144.25,139.40,141.50,579200
UBL,22-May-2006,143.00,147.00,141.50,145.15,603000
UBL,23-May-2006,144.85,145.60,143.55,144.00,173100
UBL,24-May-2006,144.00,150.90,143.65,148.10,876800
UBL,25-May-2006,148.85,150.40,147.00,147.90,558300
UBL,26-May-2006,148.75,148.75,141.00,142.70,483500
UBL,29-May-2006,142.90,143.90,135.60,137.70,415900
UBL,30-May-2006,136.00,143.50,130.85,140.00,697900
UBL,31-May-2006,140.00,143.20,135.00,142.00,533000
UBL,01-Jun-2006,141.00,147.00,139.00,145.50,1925800
UBL,02-Jun-2006,145.70,150.70,144.10,148.05,1285100
UBL,05-Jun-2006,148.10,149.40,147.00,147.00,214300
UBL,06-Jun-2006,143.05,149.90,142.80,146.20,748700
UBL,07-Jun-2006,146.40,147.80,139.10,140.00,280100
UBL,08-Jun-2006,139.00,139.35,133.00,133.00,429500
UBL,09-Jun-2006,128.20,138.00,127.00,134.60,607700
UBL,12-Jun-2006,133.10,136.85,130.00,131.00,195000
UBL,13-Jun-2006,131.10,131.20,124.45,124.45,228900
UBL,14-Jun-2006,123.00,129.65,118.25,118.25,334100
UBL,15-Jun-2006,119.00,124.15,116.00,124.15,344900
UBL,16-Jun-2006,128.45,130.35,126.50,130.35,334500
UBL,19-Jun-2006,135.00,136.85,134.00,136.85,387400
UBL,20-Jun-2006,138.00,141.90,136.00,139.10,421000
UBL,21-Jun-2006,139.50,142.90,138.00,140.00,443600
UBL,22-Jun-2006,139.25,141.90,138.00,138.60,458200
UBL,23-Jun-2006,139.00,139.70,132.50,134.25,315700
UBL,26-Jun-2006,132.00,137.40,128.00,128.00,158600
UBL,27-Jun-2006,126.00,128.00,121.60,123.50,171000
UBL,28-Jun-2006,121.00,129.65,121.00,129.65,300300
UBL,29-Jun-2006,133.50,136.10,130.50,136.10,257700
UBL,30-Jun-2006,142.00,142.00,135.10,137.75,450600
UBL,03-Jul-2006,137.10,138.45,130.90,131.30,312800
UBL,04-Jul-2006,131.80,136.50,128.00,135.70,432000
UBL,05-Jul-2006,135.85,140.00,134.00,138.00,694600
UBL,06-Jul-2006,139.10,139.50,136.15,136.15,374600
UBL,07-Jul-2006,136.30,137.10,134.50,134.50,165600
UBL,10-Jul-2006,136.50,136.50,130.00,133.00,80400
UBL,11-Jul-2006,133.00,135.00,131.60,133.40,257800
UBL,12-Jul-2006,133.50,135.80,133.00,135.00,249800
UBL,13-Jul-2006,135.75,136.50,132.50,133.70,151800
UBL,14-Jul-2006,133.00,134.50,130.50,131.00,81200
UBL,17-Jul-2006,131.60,132.40,129.00,129.75,118100
UBL,18-Jul-2006,129.90,133.00,129.90,132.50,143200
UBL,19-Jul-2006,132.00,132.00,129.00,130.45,164200
UBL,20-Jul-2006,130.05,133.40,129.80,131.00,136000
UBL,21-Jul-2006,131.25,131.50,129.50,130.00,87700
UBL,24-Jul-2006,130.50,131.40,129.30,129.55,129200
UBL,25-Jul-2006,130.00,131.00,128.55,129.00,93100
UBL,26-Jul-2006,129.50,130.00,128.50,128.50,32600
UBL,27-Jul-2006,128.00,129.65,128.00,128.60,122400
UBL,28-Jul-2006,128.05,128.30,126.00,126.00,94200
UBL,31-Jul-2006,126.00,128.80,126.00,126.55,28900
UBL,01-Aug-2006,127.50,130.75,127.50,129.10,391800
UBL,02-Aug-2006,129.80,135.55,129.80,135.55,678100
UBL,03-Aug-2006,137.10,142.00,137.10,139.00,1730500
UBL,04-Aug-2006,140.45,141.85,138.25,141.50,1193200
UBL,07-Aug-2006,142.50,143.40,137.00,138.45,622100
UBL,08-Aug-2006,137.90,140.90,134.00,136.60,643100
UBL,09-Aug-2006,137.10,139.50,136.00,136.00,293500
UBL,10-Aug-2006,136.00,136.60,130.50,132.50,360600
UBL,11-Aug-2006,132.50,133.15,130.00,131.00,449500
UBL,15-Aug-2006,132.90,132.90,130.10,131.00,46800
UBL,16-Aug-2006,131.00,134.80,130.40,133.30,153900
UBL,17-Aug-2006,134.95,135.00,132.20,132.25,71600
UBL,18-Aug-2006,133.45,133.45,131.25,132.30,49900
UBL,21-Aug-2006,132.50,132.50,130.00,130.50,47500
UBL,22-Aug-2006,131.00,132.70,128.00,128.00,134800
UBL,23-Aug-2006,131.00,131.00,127.15,128.40,89700
UBL,24-Aug-2006,129.10,129.10,125.00,125.60,45800
UBL,25-Aug-2006,127.50,127.50,120.00,121.00,137800
UBL,28-Aug-2006,116.00,127.05,116.00,127.05,231200
UBL,29-Aug-2006,127.05,129.55,124.70,126.00,63900
UBL,30-Aug-2006,127.30,129.00,126.75,127.85,96100
UBL,31-Aug-2006,127.80,129.60,121.50,128.00,94300
UBL,01-Sep-2006,127.60,133.30,127.50,132.90,328100
UBL,04-Sep-2006,134.00,134.70,131.05,132.90,265500
UBL,05-Sep-2006,131.10,132.00,129.10,130.00,57000
UBL,06-Sep-2006,128.50,131.80,128.50,130.65,88800
UBL,07-Sep-2006,131.00,133.40,129.60,129.60,187600
UBL,08-Sep-2006,127.10,131.00,127.00,128.75,418100
UBL,11-Sep-2006,128.15,131.50,128.15,128.60,226700
UBL,12-Sep-2006,130.50,132.25,130.00,130.65,298300
UBL,13-Sep-2006,131.90,132.00,129.80,130.35,168700
UBL,14-Sep-2006,130.50,133.40,130.50,132.00,211900
UBL,15-Sep-2006,132.80,138.60,132.00,135.00,795800
UBL,18-Sep-2006,134.25,136.00,133.25,134.35,118800
UBL,19-Sep-2006,134.90,136.00,132.50,133.85,224200
UBL,20-Sep-2006,134.85,138.35,134.75,137.20,387100
UBL,21-Sep-2006,137.90,139.90,137.00,137.55,523600
UBL,22-Sep-2006,137.60,139.70,137.60,138.50,542000
UBL,25-Sep-2006,139.35,141.50,137.50,139.05,264600
UBL,26-Sep-2006,140.55,142.40,139.25,140.50,319000
UBL,27-Sep-2006,141.85,143.35,141.50,142.00,461100
UBL,28-Sep-2006,142.55,143.50,142.00,142.05,260500
UBL,29-Sep-2006,142.00,143.50,142.00,142.50,186200
UBL,02-Oct-2006,143.75,149.60,143.10,149.60,934200
UBL,03-Oct-2006,152.45,157.05,150.50,152.50,1306100
UBL,04-Oct-2006,153.60,156.20,151.00,154.90,799800
UBL,05-Oct-2006,156.90,159.00,155.25,155.95,802300
UBL,06-Oct-2006,156.90,156.90,153.20,156.90,390800
UBL,09-Oct-2006,156.90,158.40,153.40,156.00,343100
UBL,10-Oct-2006,155.10,162.00,154.50,158.85,975500
UBL,11-Oct-2006,160.00,162.85,159.00,159.50,344600
UBL,12-Oct-2006,158.50,161.00,158.30,159.00,123700
UBL,13-Oct-2006,159.00,161.00,159.00,160.00,327300
UBL,16-Oct-2006,160.15,168.00,159.55,168.00,1621900
UBL,17-Oct-2006,171.35,176.40,171.35,174.90,2046700
UBL,18-Oct-2006,175.90,175.90,169.10,172.00,949200
UBL,19-Oct-2006,172.45,180.60,169.00,175.50,1639200
UBL,30-Oct-2006,179.25,183.50,176.00,180.25,1104200
UBL,31-Oct-2006,180.00,181.90,171.70,171.70,469000
UBL,01-Nov-2006,169.10,169.75,163.15,163.15,781700
UBL,02-Nov-2006,163.00,165.90,157.00,161.00,713100
UBL,03-Nov-2006,165.25,169.00,164.50,169.00,451500
UBL,06-Nov-2006,171.25,172.85,164.00,164.95,387600
UBL,07-Nov-2006,165.90,167.90,157.80,165.40,335800
UBL,08-Nov-2006,164.70,167.00,163.00,164.10,243200
UBL,10-Nov-2006,162.50,165.00,155.90,155.90,436200
UBL,13-Nov-2006,157.20,160.00,151.00,155.70,416200
UBL,14-Nov-2006,156.90,163.45,155.50,163.45,1441300
UBL,15-Nov-2006,163.50,169.00,163.50,164.80,671600
UBL,16-Nov-2006,166.00,166.60,161.30,161.70,385500
UBL,17-Nov-2006,161.30,164.90,160.10,160.10,188700
UBL,20-Nov-2006,159.05,161.40,155.00,157.70,227700
UBL,21-Nov-2006,155.15,163.50,155.15,159.25,310900
UBL,22-Nov-2006,160.90,162.00,158.00,161.00,100800
UBL,23-Nov-2006,160.00,163.90,160.00,162.00,427000
UBL,24-Nov-2006,162.00,164.50,160.00,161.55,732100
UBL,27-Nov-2006,162.90,162.90,157.00,158.00,363300
UBL,28-Nov-2006,158.80,160.00,156.50,157.50,152000
UBL,29-Nov-2006,158.00,158.00,154.50,154.50,142800
UBL,30-Nov-2006,154.50,156.90,152.55,152.55,380700
UBL,01-Dec-2006,150.50,153.00,146.85,149.50,397900
UBL,04-Dec-2006,149.00,151.95,148.00,148.00,199500
UBL,05-Dec-2006,149.95,150.40,148.50,148.60,167900
UBL,06-Dec-2006,150.75,156.00,150.15,156.00,660700
UBL,07-Dec-2006,157.65,159.95,156.50,156.50,359900
UBL,08-Dec-2006,157.10,159.50,150.00,152.40,508100
UBL,11-Dec-2006,153.30,158.50,151.25,155.70,491100
UBL,12-Dec-2006,156.00,163.45,156.00,162.90,2188800
UBL,13-Dec-2006,163.75,164.50,159.30,159.55,1055300
UBL,14-Dec-2006,161.35,162.00,160.00,160.50,141800
UBL,15-Dec-2006,159.20,162.00,158.00,160.90,876400
UBL,18-Dec-2006,160.90,163.20,160.10,161.95,1072400
UBL,19-Dec-2006,161.00,162.80,153.90,158.00,506500
UBL,20-Dec-2006,158.00,163.50,156.10,162.75,1028400
UBL,21-Dec-2006,162.50,166.40,161.30,161.50,800300
UBL,22-Dec-2006,163.95,163.95,158.10,159.00,186200
UBL,26-Dec-2006,160.00,161.00,158.10,158.10,177700
UBL,27-Dec-2006,160.00,160.90,156.25,156.25,231500
UBL,28-Dec-2006,155.60,157.00,153.50,154.00,224400
UBL,29-Dec-2006,155.90,155.90,153.50,153.50,176500
UBL,03-Jan-2007,154.35,154.35,153.50,153.60,7700
UBL,04-Jan-2007,154.80,158.00,154.60,154.90,209700
UBL,05-Jan-2007,155.95,156.90,154.60,155.65,166100
UBL,08-Jan-2007,156.85,159.40,156.00,156.25,220000
UBL,09-Jan-2007,160.00,160.00,157.00,157.55,256200
UBL,10-Jan-2007,157.75,158.25,156.50,156.50,106100
UBL,11-Jan-2007,156.75,157.40,156.00,156.85,144100
UBL,12-Jan-2007,158.00,159.00,157.00,157.10,184600
UBL,15-Jan-2007,157.25,159.50,157.25,158.50,258100
UBL,16-Jan-2007,159.30,161.50,158.30,161.50,695100
UBL,17-Jan-2007,161.00,169.00,161.00,164.50,1702100
UBL,18-Jan-2007,165.50,167.20,162.70,164.70,528100
UBL,19-Jan-2007,165.00,166.90,164.00,165.10,303100
UBL,22-Jan-2007,166.85,166.85,163.95,165.85,153600
UBL,23-Jan-2007,166.00,166.65,164.85,165.00,120200
UBL,24-Jan-2007,165.70,168.35,165.35,168.00,364700
UBL,25-Jan-2007,168.70,170.95,167.75,168.00,270000
UBL,26-Jan-2007,169.80,169.80,167.15,168.00,151900
UBL,31-Jan-2007,169.90,172.95,168.25,172.50,762600
UBL,01-Feb-2007,174.50,175.50,172.55,173.95,594900
UBL,02-Feb-2007,174.60,175.50,173.50,174.10,524200
UBL,06-Feb-2007,175.00,178.45,174.00,175.00,352200
UBL,07-Feb-2007,175.90,178.50,175.00,178.50,412200
UBL,08-Feb-2007,179.45,182.80,178.25,180.05,1065500
UBL,09-Feb-2007,182.90,189.05,181.45,188.50,1907400
UBL,12-Feb-2007,190.00,194.05,185.00,186.10,1239400
UBL,13-Feb-2007,188.00,191.35,184.45,189.70,1979700
UBL,14-Feb-2007,192.00,192.50,183.10,191.00,2178900
UBL,15-Feb-2007,190.00,191.25,186.25,191.25,1185400
UBL,16-Feb-2007,191.25,192.30,190.00,191.00,732800
UBL,19-Feb-2007,191.00,192.40,190.50,191.50,157700
UBL,20-Feb-2007,192.00,199.40,192.00,195.00,1819500
UBL,21-Feb-2007,196.00,202.60,196.00,202.00,792400
UBL,22-Feb-2007,202.75,206.85,201.50,204.50,1506200
UBL,23-Feb-2007,205.90,206.00,198.00,199.25,309400
UBL,26-Feb-2007,200.00,201.90,195.00,195.35,160000
UBL,27-Feb-2007,193.25,193.50,185.60,185.60,275900
UBL,28-Feb-2007,185.90,188.00,179.00,185.90,429700
UBL,01-Mar-2007,183.50,195.00,183.50,191.00,1322100
UBL,02-Mar-2007,194.00,194.10,189.00,189.50,111800
UBL,05-Mar-2007,186.55,190.50,182.60,183.05,113000
UBL,06-Mar-2007,188.95,190.00,186.10,186.75,157300
UBL,07-Mar-2007,188.00,190.00,185.00,187.50,243700
UBL,08-Mar-2007,187.55,192.40,187.55,192.00,157300
UBL,09-Mar-2007,192.85,196.50,189.50,196.00,174100
UBL,12-Mar-2007,192.10,202.00,192.10,199.75,404700
UBL,13-Mar-2007,201.40,202.00,198.00,198.00,103300
UBL,14-Mar-2007,156.50,160.00,155.00,155.00,213500
UBL,15-Mar-2007,156.50,158.00,156.00,157.25,252800
UBL,16-Mar-2007,159.00,165.10,158.15,165.10,1017600
UBL,19-Mar-2007,167.50,171.45,167.50,170.00,989400
UBL,20-Mar-2007,172.40,177.80,172.00,173.60,445000
UBL,21-Mar-2007,175.35,175.35,168.00,168.90,440900
UBL,22-Mar-2007,172.50,172.50,167.10,168.15,205100
UBL,26-Mar-2007,168.75,170.00,164.90,167.80,491300
UBL,27-Mar-2007,167.55,169.00,159.50,163.50,544800
UBL,28-Mar-2007,163.00,165.00,158.15,160.00,394700
UBL,29-Mar-2007,159.90,164.85,157.00,162.90,653700
UBL,30-Mar-2007,163.00,164.00,162.00,162.95,227800
UBL,02-Apr-2007,163.50,164.00,161.10,163.00,161700
UBL,03-Apr-2007,163.00,171.00,162.50,171.00,2645600
UBL,04-Apr-2007,172.00,175.10,168.00,168.20,2333300
UBL,05-Apr-2007,169.50,174.00,169.00,173.00,732000
UBL,06-Apr-2007,173.00,175.00,172.60,173.55,392600
UBL,09-Apr-2007,174.30,174.50,172.10,173.40,95100
UBL,10-Apr-2007,173.50,175.85,172.75,174.30,472000
UBL,11-Apr-2007,174.75,179.00,174.50,177.00,1014800
UBL,12-Apr-2007,178.00,181.80,177.70,178.65,1309000
UBL,13-Apr-2007,179.70,180.20,177.05,178.25,234700
