,Num_of_Shares,Net_Change_Shares,Trade_Rate,Cash_in_hand,Brocker_fee,Share_Worth
0,11,-1,446.11,1922.0933999999995,0.669165,4907.21
0,10,-1,446.0,2367.4244,0.6689999999999999,4460.0
0,15,5,445.99,134.12947500000007,3.3449249999999995,6689.85
0,15,0,446.9,134.12947500000007,0.0,6703.5
0,14,-1,447.01,580.46896,0.6705149999999999,6258.139999999999
0,14,0,0,580.46896,0.0,6258.0
0,14,0,0,580.46896,0.0,6258.0
0,13,-1,447.0,1026.7984600000002,0.6705,5811.0
0,15,2,446.01,133.44043000000022,1.33803,6690.15
0,15,0,0,133.44043000000022,0.0,6697.5
0,15,0,0,133.44043000000022,0.0,6697.5
0,14,-1,446.5,579.2706800000002,0.66975,6251.0
0,15,1,446.01,132.5916650000002,0.669015,6690.15
0,15,0,446.5,132.5916650000002,0.0,6697.5
0,15,0,446.9,132.5916650000002,0.0,6703.5
0,14,-1,447.0,578.9211650000002,0.6705,6258.0
0,14,0,0,578.9211650000002,0.0,6244.0
0,14,0,0,578.9211650000002,0.0,6244.0
0,13,-1,446.0,1024.252165,0.6689999999999999,5798.0
0,12,-1,445.11,1468.6945,0.667665,5341.32
0,11,-1,444.01,1912.038485,0.666015,4884.11
0,11,0,0,1912.038485,0.0,4884.0
0,15,4,444.0,133.37448500000005,2.6639999999999997,6660.0
0,15,0,444.12,133.37448500000005,0.0,6661.8
0,14,-1,444.14,576.8482750000001,0.66621,6217.96
0,15,1,444.1,132.08212500000005,0.6661499999999999,6661.5
0,14,-1,445.11,576.52446,0.667665,6231.54
0,15,1,443.99,131.86847499999996,0.665985,6659.85
0,15,0,0,131.86847499999996,0.0,6660.0
0,15,0,0,131.86847499999996,0.0,6660.0
0,15,0,0,131.86847499999996,0.0,6660.0
0,14,-1,444.0,575.2024749999999,0.6659999999999999,6216.0
0,15,1,443.5,131.03722499999995,0.6652499999999999,6652.5
0,15,0,0,131.03722499999995,0.0,6660.0
0,14,-1,444.0,574.3712249999999,0.6659999999999999,6216.0
0,15,1,443.99,129.71523999999985,0.665985,6659.85
0,14,-1,444.0,573.0492399999998,0.6659999999999999,6216.0
0,14,0,0,573.0492399999998,0.0,6215.72
0,14,0,0,573.0492399999998,0.0,6215.72
0,15,1,443.98,128.40326999999982,0.66597,6659.700000000001
0,15,0,443.99,128.40326999999982,0.0,6659.85
0,14,-1,444.05,571.7871949999999,0.6660750000000001,6216.7
0,15,1,443.98,127.14122499999986,0.66597,6659.700000000001
0,14,-1,444.79,571.2640399999999,0.667185,6227.06
0,15,1,443.98,126.61806999999989,0.66597,6659.700000000001
0,15,0,443.99,126.61806999999989,0.0,6659.85
0,14,-1,444.0,569.9520699999998,0.6659999999999999,6216.0
0,15,1,443.2,126.08726999999983,0.6648,6648.0
0,14,-1,443.5,568.9220199999999,0.6652499999999999,6209.0
0,13,-1,443.21,1011.4672049999998,0.6648149999999999,5761.73
0,12,-1,443.2,1454.0024049999997,0.6648,5318.4
0,11,-1,443.06,1896.3978149999996,0.66459,4873.66
0,10,-1,443.01,2338.7432999999996,0.664515,4430.1
0,10,0,0,2338.7432999999996,0.0,4430.0
0,15,5,443.0,120.42079999999963,3.3225000000000002,6645.0
0,14,-1,443.01,562.7662849999996,0.664515,6202.139999999999
0,15,1,442.5,119.60253499999959,0.6637500000000001,6637.5
0,14,-1,443.5,562.4372849999995,0.6652499999999999,6209.0
0,15,1,443.0,118.77278499999952,0.6645000000000001,6645.0
0,15,0,443.98,118.77278499999952,0.0,6659.700000000001
0,14,-1,444.5,562.6060349999996,0.66675,6223.0
0,15,1,444.0,117.94003499999957,0.6659999999999999,6660.0
0,14,-1,445.0,562.2725349999996,0.6675,6230.0
0,14,0,0,562.2725349999996,0.0,6216.0
0,14,0,0,562.2725349999996,0.0,6216.0
0,13,-1,444.0,1005.6065349999996,0.6659999999999999,5772.0
0,15,2,443.0,118.27753499999956,1.3290000000000002,6645.0
0,15,0,444.05,118.27753499999956,0.0,6660.75
0,15,0,444.5,118.27753499999956,0.0,6667.5
0,15,0,444.95,118.27753499999956,0.0,6674.25
0,15,0,444.99,118.27753499999956,0.0,6674.85
0,15,0,0,118.27753499999956,0.0,6675.0
0,14,-1,445.0,562.6100349999996,0.6675,6230.0
0,15,1,444.05,117.89395999999957,0.6660750000000001,6660.75
0,15,0,444.98,117.89395999999957,0.0,6674.700000000001
0,14,-1,445.5,562.7257099999996,0.66825,6237.0
0,14,0,0,562.7257099999996,0.0,6230.0
0,14,0,0,562.7257099999996,0.0,6230.0
0,15,1,445.0,117.05820999999959,0.6675,6675.0
0,15,0,445.75,117.05820999999959,0.0,6686.25
0,15,0,0,117.05820999999959,0.0,6689.85
0,15,0,445.99,117.05820999999959,0.0,6689.85
0,15,0,0,117.05820999999959,0.0,6690.0
0,15,0,446.0,117.05820999999959,0.0,6690.0
0,15,0,446.48,117.05820999999959,0.0,6697.200000000001
0,14,-1,446.49,562.8784749999996,0.6697350000000001,6250.860000000001
0,14,0,0,562.8784749999996,0.0,6250.58
0,15,1,446.47,115.73876999999962,0.669705,6697.05
0,15,0,446.5,115.73876999999962,0.0,6697.5
