,Num_of_Shares,Net_Change_Shares,Trade_Rate,Cash_in_hand,Brocker_fee,Share_Worth
0,35,0,0,587.5322199999983,0.0,6650.0
0,35,0,0,587.5322199999983,0.0,6650.0
0,32,-3,190.0,1156.6772199999982,0.855,6080.0
0,29,-3,189.89,1725.4927149999983,0.854505,5506.8099999999995
0,27,-2,189.5,2103.9242149999986,0.5685,5116.5
0,27,0,0,2103.9242149999986,0.0,5103.0
0,27,0,0,2103.9242149999986,0.0,5103.0
0,38,11,189.0,21.80571499999864,3.1184999999999996,7182.0
0,38,0,0,21.80571499999864,0.0,7220.0
0,38,0,0,21.80571499999864,0.0,7220.0
0,38,0,0,21.80571499999864,0.0,7220.0
0,38,0,0,21.80571499999864,0.0,7220.0
0,38,0,0,21.80571499999864,0.0,7220.0
0,38,0,0,21.80571499999864,0.0,7220.0
0,38,0,0,21.80571499999864,0.0,7220.0
0,35,-3,190.0,590.9507149999986,0.855,6650.0
0,38,3,189.97,20.185849999998613,0.854865,7218.86
0,38,0,0,20.185849999998613,0.0,7220.0
0,38,0,0,20.185849999998613,0.0,7220.0
0,38,0,0,20.185849999998613,0.0,7220.0
0,35,-3,190.0,589.3308499999986,0.855,6650.0
0,35,0,0,589.3308499999986,0.0,6646.5
0,35,0,0,589.3308499999986,0.0,6646.5
0,35,0,0,589.3308499999986,0.0,6646.5
0,38,3,189.9,18.776299999998532,0.85455,7216.2
0,38,0,189.99,18.776299999998532,0.0,7219.620000000001
0,35,-3,190.0,587.9212999999985,0.855,6650.0
0,35,0,0,587.9212999999985,0.0,6644.75
0,35,0,0,587.9212999999985,0.0,6644.75
0,32,-3,189.85,1156.6169749999983,0.8543249999999999,6075.2
0,29,-3,189.76,1725.0430549999983,0.85392,5503.04
0,27,-2,189.75,2103.9738049999983,0.56925,5123.25
0,38,11,189.65,14.694579999998174,3.1292250000000004,7206.7
0,38,0,0,14.694579999998174,0.0,7210.5
0,35,-3,189.75,583.0907049999981,0.853875,6641.25
0,38,3,189.66,13.25723499999812,0.85347,7207.08
0,38,0,0,13.25723499999812,0.0,7216.2
0,38,0,189.9,13.25723499999812,0.0,7216.2
0,35,-3,189.92,582.1625949999981,0.85464,6647.2
0,32,-3,189.88,1150.948134999998,0.85446,6076.16
0,38,6,189.0,15.247134999998046,1.701,7182.0
0,38,0,189.69,15.247134999998046,0.0,7208.22
0,38,0,189.7,15.247134999998046,0.0,7208.599999999999
0,35,-3,191.49,588.855429999998,0.861705,6702.150000000001
0,32,-3,189.01,1155.034884999998,0.8505449999999999,6048.32
0,38,6,189.0,19.333884999997984,1.701,7182.0
0,35,-3,189.25,586.232259999998,0.851625,6623.75
0,32,-3,189.0,1152.381759999998,0.8505,6048.0
0,38,6,188.99,16.740849999997884,1.7009100000000001,7181.620000000001
0,35,-3,189.0,582.8903499999979,0.8505,6615.0
0,38,3,188.95,15.190074999997943,0.8502749999999999,7180.099999999999
0,38,0,0,15.190074999997943,0.0,7182.0
0,38,0,0,15.190074999997943,0.0,7182.0
0,38,0,0,15.190074999997943,0.0,7182.0
0,38,0,0,15.190074999997943,0.0,7182.0
0,38,0,0,15.190074999997943,0.0,7182.0
0,38,0,0,15.190074999997943,0.0,7182.0
0,38,0,0,15.190074999997943,0.0,7182.0
0,35,-3,189.0,581.3395749999979,0.8505,6615.0
0,32,-3,188.5,1145.991324999998,0.8482500000000001,6032.0
0,29,-3,188.32,1710.103884999998,0.84744,5461.28
0,27,-2,188.11,2085.759554999998,0.56433,5078.97
0,27,0,0,2085.759554999998,0.0,5076.0
0,27,0,0,2085.759554999998,0.0,5076.0
0,27,0,0,2085.759554999998,0.0,5076.0
0,38,11,188.0,14.657554999997817,3.102,7144.0
0,38,0,188.95,14.657554999997817,0.0,7180.099999999999
0,38,0,0,14.657554999997817,0.0,7182.0
0,35,-3,189.0,580.8070549999978,0.8505,6615.0
0,38,3,188.01,15.931009999997858,0.8460449999999999,7144.379999999999
0,38,0,188.94,15.931009999997858,0.0,7179.72
0,38,0,0,15.931009999997858,0.0,7182.0
0,38,0,0,15.931009999997858,0.0,7182.0
0,38,0,189.0,15.931009999997858,0.0,7182.0
0,35,-3,190.0,585.0760099999978,0.855,6650.0
0,32,-3,188.51,1149.7577149999977,0.848295,6032.32
0,29,-3,187.11,1710.2457199999978,0.841995,5426.1900000000005
0,29,0,0,1710.2457199999978,0.0,5423.0
0,29,0,0,1710.2457199999978,0.0,5423.0
0,27,-2,187.0,2083.684719999998,0.561,5049.0
0,27,0,0,2083.684719999998,0.0,5048.7300000000005
0,38,11,186.99,23.709384999997596,3.0853350000000006,7105.620000000001
0,38,0,187.0,23.709384999997596,0.0,7106.0
0,35,-3,187.97,586.7735199999976,0.8458649999999999,6578.95
0,35,0,0,586.7735199999976,0.0,6562.5
0,35,0,0,586.7735199999976,0.0,6562.5
0,35,0,0,586.7735199999976,0.0,6562.5
0,32,-3,187.5,1148.4297699999975,0.84375,6000.0
0,29,-3,187.01,1708.6182249999974,0.841545,5423.29
0,38,9,187.0,23.093724999997438,2.5244999999999997,7106.0
0,38,0,187.49,23.093724999997438,0.0,7124.620000000001
0,35,-3,187.98,586.1878149999974,0.8459099999999999,6579.299999999999
0,38,3,187.95,21.492039999997477,0.8457749999999998,7142.099999999999
0,38,0,187.98,21.492039999997477,0.0,7143.24
0,38,0,188.44,21.492039999997477,0.0,7160.72
0,35,-3,189.4,588.8397399999975,0.8523000000000001,6629.0
0,38,3,189.0,20.989239999997505,0.8505,7182.0
0,38,0,189.5,20.989239999997505,0.0,7201.0
0,38,0,189.88,20.989239999997505,0.0,7215.44
0,35,-3,190.0,590.1342399999975,0.855,6650.0
0,32,-3,189.5,1157.7814899999976,0.8527499999999999,6064.0
0,32,0,0,1157.7814899999976,0.0,6048.0
0,32,0,0,1157.7814899999976,0.0,6048.0
0,32,0,0,1157.7814899999976,0.0,6048.0
0,29,-3,189.0,1723.9309899999976,0.8505,5481.0
0,27,-2,188.03,2099.4268999999977,0.56409,5076.81
0,25,-2,188.01,2474.8828699999976,0.56403,4700.25
0,38,13,188.0,27.216869999997638,3.666,7144.0
0,35,-3,188.4,591.5690699999976,0.8478,6594.0
0,35,0,0,591.5690699999976,0.0,6580.0
0,35,0,0,591.5690699999976,0.0,6580.0
0,35,0,0,591.5690699999976,0.0,6580.0
0,38,3,188.0,26.723069999997623,0.846,7144.0
0,38,0,0,26.723069999997623,0.0,7181.24
0,35,-3,188.98,592.8126599999975,0.8504099999999999,6614.299999999999
0,38,3,188.0,27.96665999999755,0.846,7144.0
0,35,-3,188.11,591.4501649999976,0.846495,6583.85
0,32,-3,188.01,1154.6341199999977,0.8460449999999999,6016.32
0,32,0,0,1154.6341199999977,0.0,6016.0
0,38,6,188.0,24.942119999997665,1.692,7144.0
0,38,0,188.1,24.942119999997665,0.0,7147.8
0,35,-3,188.25,588.8449949999977,0.8471249999999999,6588.75
0,38,3,188.0,23.998994999997652,0.846,7144.0
0,35,-3,188.7,589.2498449999975,0.8491499999999998,6604.5
0,32,-3,188.15,1152.8531699999976,0.8466750000000001,6020.8
0,29,-3,188.05,1716.1569449999977,0.8462250000000002,5453.450000000001
0,38,9,187.51,26.03555999999776,2.5313849999999998,7125.379999999999
0,38,0,188.0,26.03555999999776,0.0,7144.0
0,38,0,0,26.03555999999776,0.0,7242.42
0,38,0,190.59,26.03555999999776,0.0,7242.42
0,38,0,190.97,26.03555999999776,0.0,7256.86
0,35,-3,190.99,598.1461049999978,0.859455,6684.650000000001
0,38,3,190.59,25.518449999997777,0.857655,7242.42
0,38,0,190.6,25.518449999997777,0.0,7242.8
0,38,0,191.0,25.518449999997777,0.0,7258.0
0,38,0,0,25.518449999997777,0.0,7296.0
0,38,0,0,25.518449999997777,0.0,7296.0
0,35,-3,192.0,600.6544499999977,0.8639999999999999,6720.0
0,38,3,191.98,23.850539999997782,0.86391,7295.24
0,35,-3,192.05,599.1363149999978,0.8642250000000001,6721.75
0,35,0,0,599.1363149999978,0.0,6720.0
0,38,3,192.0,22.272314999997807,0.8639999999999999,7296.0
0,38,0,0,22.272314999997807,0.0,7315.0
0,38,0,0,22.272314999997807,0.0,7315.0
0,38,0,0,22.272314999997807,0.0,7315.0
0,38,0,0,22.272314999997807,0.0,7315.0
0,38,0,0,22.272314999997807,0.0,7315.0
0,35,-3,192.5,598.9060649999977,0.86625,6737.5
0,38,3,192.02,21.98197499999768,0.86409,7296.76
0,35,-3,192.05,597.2677499999977,0.8642250000000001,6721.75
0,35,0,0,597.2677499999977,0.0,6720.0
0,35,0,0,597.2677499999977,0.0,6720.0
0,32,-3,192.0,1172.4037499999977,0.8639999999999999,6144.0
0,38,6,191.5,21.68024999999767,1.7235,7277.0
0,38,0,192.0,21.68024999999767,0.0,7296.0
0,38,0,0,21.68024999999767,0.0,7311.2
0,35,-3,192.4,598.0144499999976,0.8658,6734.0
0,35,0,0,598.0144499999976,0.0,6720.0
0,38,3,192.0,21.150449999997623,0.8639999999999999,7296.0
0,38,0,192.5,21.150449999997623,0.0,7315.0
0,35,-3,192.95,599.1321749999975,0.8682749999999999,6753.25
0,38,3,192.0,22.26817499999746,0.8639999999999999,7296.0
0,38,0,192.02,22.26817499999746,0.0,7296.76
0,35,-3,192.9,600.1001249999974,0.8680500000000001,6751.5
0,38,3,192.5,21.733874999997433,0.86625,7315.0
0,38,0,0,21.733874999997433,0.0,7334.0
0,38,0,0,21.733874999997433,0.0,7334.0
0,38,0,0,21.733874999997433,0.0,7334.0
0,38,0,0,21.733874999997433,0.0,7334.0
0,38,0,0,21.733874999997433,0.0,7334.0
0,38,0,0,21.733874999997433,0.0,7334.0
0,38,0,0,21.733874999997433,0.0,7334.0
0,38,0,0,21.733874999997433,0.0,7334.0
0,38,0,193.0,21.733874999997433,0.0,7334.0
0,38,0,193.49,21.733874999997433,0.0,7352.620000000001
0,35,-3,193.5,601.3631249999974,0.87075,6772.5
0,38,3,193.01,21.46457999999738,0.8685449999999999,7334.379999999999
0,38,0,193.75,21.46457999999738,0.0,7362.5
0,38,0,0,21.46457999999738,0.0,7364.400000000001
0,38,0,193.8,21.46457999999738,0.0,7364.400000000001
0,38,0,0,21.46457999999738,0.0,7372.0
0,38,0,0,21.46457999999738,0.0,7372.0
0,38,0,0,21.46457999999738,0.0,7372.0
0,38,0,0,21.46457999999738,0.0,7372.0
0,38,0,0,21.46457999999738,0.0,7372.0
0,38,0,194.0,21.46457999999738,0.0,7372.0
0,35,-3,194.55,604.2391049999974,0.8754750000000001,6809.25
0,38,3,194.5,19.86385499999738,0.87525,7391.0
0,38,0,194.8,19.86385499999738,0.0,7402.400000000001
0,38,0,194.9,19.86385499999738,0.0,7406.2
0,38,0,0,19.86385499999738,0.0,7410.0
0,38,0,0,19.86385499999738,0.0,7410.0
0,38,0,0,19.86385499999738,0.0,7410.0
0,35,-3,195.0,603.9863549999973,0.8775000000000001,6825.0
0,32,-3,194.2,1185.7124549999971,0.8738999999999999,6214.4
0,38,6,194.11,19.305464999997053,1.7469900000000003,7376.18
0,35,-3,194.99,603.398009999997,0.8774550000000001,6824.650000000001
0,32,-3,194.9,1187.220959999997,0.87705,6236.8
0,29,-3,194.31,1769.276564999997,0.8743950000000001,5634.99
0,27,-2,194.3,2157.293664999997,0.5829,5246.1
0,27,0,0,2157.293664999997,0.0,5238.0
0,25,-2,194.0,2544.711664999997,0.582,4850.0
0,38,13,193.61,24.006269999996793,3.7753950000000005,7357.18
0,35,-3,193.99,605.1033149999968,0.872955,6789.650000000001
0,35,0,0,605.1033149999968,0.0,6776.35
0,38,3,193.61,23.402069999996726,0.871245,7357.18
0,38,0,0,23.402069999996726,0.0,7372.0
0,38,0,194.0,23.402069999996726,0.0,7372.0
0,35,-3,194.49,605.9968649999967,0.875205,6807.150000000001
0,35,0,0,605.9968649999967,0.0,6790.0
0,38,3,194.0,23.12386499999666,0.873,7372.0
0,38,0,194.9,23.12386499999666,0.0,7406.2
0,38,0,194.95,23.12386499999666,0.0,7408.099999999999
0,38,0,194.98,23.12386499999666,0.0,7409.24
0,35,-3,195.9,609.9423149999967,0.8815500000000001,6856.5
0,32,-3,195.01,1194.0947699999967,0.8775449999999999,6240.32
0,38,6,195.0,22.339769999996744,1.7550000000000001,7410.0
0,38,0,195.39,22.339769999996744,0.0,7424.82
0,35,-3,195.4,607.6604699999968,0.8793000000000001,6839.0
0,35,0,0,607.6604699999968,0.0,6825.0
0,35,0,0,607.6604699999968,0.0,6825.0
0,35,0,0,607.6604699999968,0.0,6825.0
0,35,0,0,607.6604699999968,0.0,6825.0
0,32,-3,195.0,1191.7829699999968,0.8775000000000001,6240.0
0,29,-3,194.26,1773.6887999999967,0.8741699999999999,5633.54
0,27,-2,194.1,2161.3064999999965,0.5822999999999999,5240.7
0,25,-2,193.12,2546.9671399999966,0.57936,4828.0
0,25,0,0,2546.9671399999966,0.0,4825.0
0,38,13,193.0,34.20363999999656,3.7634999999999996,7334.0
0,35,-3,193.99,615.3006849999965,0.872955,6789.650000000001
0,38,3,193.0,35.43218499999652,0.8684999999999999,7334.0
0,35,-3,193.47,614.9715699999964,0.8706149999999999,6771.45
0,32,-3,193.0,1193.1030699999965,0.8684999999999999,6176.0
0,32,0,0,1193.1030699999965,0.0,6174.4
0,32,0,0,1193.1030699999965,0.0,6174.4
0,38,6,192.95,33.66651999999666,1.7365499999999998,7332.099999999999
0,38,0,192.98,33.66651999999666,0.0,7333.24
0,38,0,193.0,33.66651999999666,0.0,7334.0
0,38,0,0,33.66651999999666,0.0,7349.2
